'ParsDecisions' object has no attribute 'logger'
'NoneType' object has no attribute 'find',https://судебныерешения.рф/83592654/extended
'ParsDecisions' object has no attribute 'check_internet',https://судебныерешения.рф/83569961/extended
'NoneType' object has no attribute 'find',https://судебныерешения.рф/83592654/extended
'ParsDecisions' object has no attribute 'check_internet',https://судебныерешения.рф/83553716/extended
'ParsDecisions' object has no attribute 'check_internet',https://судебныерешения.рф/83551270/extended
